date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:24:41	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:41%20GMT	https://maharashtralottery.club/rating/fonts/raty/wbotelhos.eot	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/rating/fonts/raty/wbotelhos.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:41	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:41%20GMT	https://maharashtralottery.club/rating/fonts/raty/raty.eot?	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/rating/fonts/raty/ratyd41d.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:42	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:42%20GMT	https://maharashtralottery.club/rating/fonts/raty/raty.svg	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/rating/fonts/raty/raty.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:42	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:42%20GMT	https://maharashtralottery.club/rating/fonts/raty/raty.ttf	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/rating/fonts/raty/raty-2.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:42	18388/18388	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Dec%202024%2009:54:42%20GMT	https://maharashtralottery.club/rating/fonts/raty/raty.woff	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/rating/fonts/raty/raty-3.html	(from https://maharashtralottery.club/public/assests/css/propeller-user-manual.min.css)
15:24:43	537868/537868	---M--	200	added ('OK')	font/woff2	etag:%228350c-643b86ac-3c7f3a459801507b;;;%22	https://maharashtralottery.club/public/assests/css/fonts/icofont.woff2	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/css/fonts/icofont.woff2	(from https://maharashtralottery.club/public/assests/css/icofont.min.css)
15:24:44	645604/645604	---MCZ	200	added ('OK')	application/font-woff	etag:W/%229d9e4-643b86ac-fb5020462fc0904e;;;%22	https://maharashtralottery.club/public/assests/css/fonts/icofont.woff	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/css/fonts/icofont.woff	(from https://maharashtralottery.club/public/assests/css/icofont.min.css)
15:24:44	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-643b86ac-dc6b299975274c65;gz%22	https://maharashtralottery.club/public/assests/fonts/fontawesome-webfont.eot?	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/fontawesome-webfontd41d.eot	(from https://maharashtralottery.club/public/assests/css/font-awesome.min.css)
15:24:44	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-643b86ac-85c2ab72217da553;;;%22	https://maharashtralottery.club/public/assests/fonts/fontawesome-webfont.woff2?v=4.5.0	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/fontawesome-webfont3295.woff2	(from https://maharashtralottery.club/public/assests/css/font-awesome.min.css)
15:24:45	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-643b86ac-dc6b299975274c65;gz%22	https://maharashtralottery.club/public/assests/fonts/fontawesome-webfont.eot?v=4.5.0	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/fontawesome-webfont3295.eot	(from https://maharashtralottery.club/public/assests/css/font-awesome.min.css)
15:24:45	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2217ee8-643b86ac-8f3a8c6847a040f2;;;%22	https://maharashtralottery.club/public/assests/fonts/fontawesome-webfont.woff?v=4.5.0	C:/Users/shiva/Desktop/maharashtralottery/maharashtralottery.club/public/assests/fonts/fontawesome-webfont3295.woff	(from https://maharashtralottery.club/public/assests/css/font-awesome.min.css)
